City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
887,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
888,Atuona,-9.8,-139.0333,77.76,77,23,19.35,PF,2021-09-26 01:23:12
889,Chuy,-33.6971,-53.4616,58.01,97,78,3.87,UY,2021-09-26 01:24:22
890,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:22:57
891,Victoria,22.2855,114.1577,86.38,77,2,1.01,HK,2021-09-26 01:23:13
892,Zhuhai,22.2769,113.5678,86.11,79,20,11.5,CN,2021-09-26 01:22:17
893,Namibe,-15.1961,12.1522,62.17,89,59,6.02,AO,2021-09-26 01:22:58
894,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:22:29
895,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:20:20
896,Kovdor,67.5662,30.4758,40.37,93,100,0.27,RU,2021-09-26 01:24:23
897,Leshukonskoye,64.8989,45.7622,44.06,95,100,6.13,RU,2021-09-26 01:24:23
898,Sterling,39.0062,-77.4286,65.19,85,20,3.0,US,2021-09-26 01:22:50
899,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
900,Bluff,-46.6,168.3333,45.81,57,72,14.81,NZ,2021-09-26 01:24:24
901,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
902,Souillac,-20.5167,57.5167,70.36,79,25,15.55,MU,2021-09-26 01:20:15
903,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
904,Chokurdakh,70.6333,147.9167,33.17,98,100,12.12,RU,2021-09-26 01:22:47
905,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:59
906,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:23:05
907,Trincomalee,8.5711,81.2335,81.25,75,100,18.1,LK,2021-09-26 01:24:25
908,Fairbanks,64.8378,-147.7164,35.6,87,75,3.44,US,2021-09-26 01:24:25
909,Cape Town,-33.9258,18.4232,60.28,87,75,6.91,ZA,2021-09-26 01:22:49
910,Jimenez,28.3333,-105.4,81.36,38,99,8.66,MX,2021-09-26 01:24:25
911,Leeton,-34.5667,146.4,62.65,45,40,14.97,AU,2021-09-26 01:24:26
912,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
913,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
914,Nelson Bay,-32.7167,152.15,62.11,72,100,4.0,AU,2021-09-26 01:24:26
915,Chagoda,59.164,35.3285,45.43,97,100,4.16,RU,2021-09-26 01:24:27
916,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
917,Westport,41.1415,-73.3579,67.75,86,1,0.0,US,2021-09-26 01:24:27
918,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:22:57
919,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:20:20
920,Hobart,-42.8794,147.3294,55.06,57,20,1.99,AU,2021-09-26 01:19:42
921,Atuona,-9.8,-139.0333,77.76,77,23,19.35,PF,2021-09-26 01:23:12
922,Hithadhoo,-0.6,73.0833,81.01,77,100,15.59,MV,2021-09-26 01:22:49
923,Awbari,26.5921,12.7805,75.61,36,0,8.95,LY,2021-09-26 01:24:28
924,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:23:05
925,Upernavik,72.7868,-56.1549,19.56,69,0,5.95,GL,2021-09-26 01:22:43
926,Labuhan,-6.8844,112.2051,81.52,77,99,6.31,ID,2021-09-26 01:24:28
927,Sao Filipe,14.8961,-24.4956,78.17,75,21,1.95,CV,2021-09-26 01:23:04
928,Yulara,-25.2406,130.9889,78.64,13,0,20.71,AU,2021-09-26 01:24:29
929,Coahuayana,18.7333,-103.6833,80.49,87,100,3.11,MX,2021-09-26 01:23:33
930,Lebu,-37.6167,-73.65,48.24,85,20,9.55,CL,2021-09-26 01:22:00
931,Mar Del Plata,-38.0023,-57.5575,58.08,61,0,1.99,AR,2021-09-26 01:22:56
932,Dingle,10.9995,122.6711,83.73,77,64,4.88,PH,2021-09-26 01:24:29
933,Khatanga,71.9667,102.5,29.91,88,89,10.8,RU,2021-09-26 01:23:07
934,Xining,36.6167,101.7667,56.14,67,100,4.56,CN,2021-09-26 01:22:02
935,Avarua,-21.2078,-159.775,75.25,83,75,6.91,CK,2021-09-26 01:21:44
936,Hobart,-42.8794,147.3294,55.06,57,20,1.99,AU,2021-09-26 01:19:42
937,Cabo San Lucas,22.8909,-109.9124,87.62,72,50,8.99,MX,2021-09-26 01:23:02
938,Honiara,-9.4333,159.95,85.71,70,84,6.22,SB,2021-09-26 01:24:01
939,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:20:33
940,Souillac,-20.5167,57.5167,70.36,79,25,15.55,MU,2021-09-26 01:23:28
941,Yellowknife,62.456,-114.3525,44.42,79,75,1.99,CA,2021-09-26 01:23:44
942,Bernardino De Campos,-23.0131,-49.4742,68.14,63,1,9.22,BR,2021-09-26 01:24:30
943,Namibe,-15.1961,12.1522,62.17,89,59,6.02,AO,2021-09-26 01:23:09
944,Saskylakh,71.9167,114.0833,32.74,87,100,17.54,RU,2021-09-26 01:20:37
945,Khatanga,71.9667,102.5,29.91,88,89,10.8,RU,2021-09-26 01:21:27
946,Souillac,-20.5167,57.5167,70.36,79,25,15.55,MU,2021-09-26 01:20:15
947,Turbat,26.0023,63.044,82.51,60,9,2.24,PK,2021-09-26 01:24:31
948,Raudeberg,61.9875,5.1352,56.86,79,100,8.99,NO,2021-09-26 01:24:31
949,Resistencia,-27.4606,-58.9839,65.05,69,0,3.44,AR,2021-09-26 01:20:48
950,Port Alfred,-33.5906,26.891,61.61,68,23,12.57,ZA,2021-09-26 01:23:19
951,Butaritari,3.0707,172.7902,83.17,75,13,10.45,KI,2021-09-26 01:20:21
952,Atuona,-9.8,-139.0333,77.76,77,23,19.35,PF,2021-09-26 01:23:12
953,Nikolskoye,59.7035,30.7861,47.01,93,99,8.52,RU,2021-09-26 01:22:52
954,Heiligenhafen,54.3667,10.9833,59.95,97,15,4.9,DE,2021-09-26 01:24:31
955,Villa Maria,-32.4075,-63.2402,63.82,60,0,8.88,AR,2021-09-26 01:24:32
956,Ust-Kuyga,70.0167,135.6,35.04,83,100,9.01,RU,2021-09-26 01:24:32
957,Qaanaaq,77.484,-69.3632,20.91,70,97,6.62,GL,2021-09-26 01:22:09
958,Hambantota,6.1241,81.1185,79.75,83,100,17.54,LK,2021-09-26 01:21:58
959,Cape Town,-33.9258,18.4232,60.28,87,75,6.91,ZA,2021-09-26 01:22:49
960,Georgetown,5.4112,100.3354,84.13,78,20,5.75,MY,2021-09-26 01:20:17
961,Port Alfred,-33.5906,26.891,61.61,68,23,12.57,ZA,2021-09-26 01:23:19
962,Muros,42.7762,-9.0603,65.23,93,44,6.4,ES,2021-09-26 01:20:31
963,Narsaq,60.9167,-46.05,32.22,57,0,7.07,GL,2021-09-26 01:12:32
964,Pevek,69.7008,170.3133,30.34,97,100,12.59,RU,2021-09-26 01:14:33
965,Atuona,-9.8,-139.0333,77.76,77,23,19.35,PF,2021-09-26 01:23:12
966,Richards Bay,-28.783,32.0377,68.56,74,6,13.04,ZA,2021-09-26 01:22:04
967,Penzance,50.1186,-5.5371,58.21,82,28,8.7,GB,2021-09-26 01:23:00
968,Bethel,41.3712,-73.414,63.66,91,1,4.61,US,2021-09-26 01:24:33
969,Bud,39.447,-86.1758,59.59,87,9,3.83,US,2021-09-26 01:24:33
970,Hobart,-42.8794,147.3294,55.06,57,20,5.01,AU,2021-09-26 01:20:19
971,Hobart,-42.8794,147.3294,55.06,57,20,1.99,AU,2021-09-26 01:19:42
972,Paracale,14.2804,122.7881,82.62,83,100,4.65,PH,2021-09-26 01:24:34
973,Sur,22.5667,59.5289,84.72,62,100,5.73,OM,2021-09-26 01:24:34
974,San Cristobal,7.7669,-72.225,66.25,98,71,4.27,VE,2021-09-26 01:20:27
975,Torbay,47.6666,-52.7314,46.58,89,75,11.5,CA,2021-09-26 01:21:38
976,Ponta Do Sol,32.6667,-17.1,72.23,76,100,4.72,PT,2021-09-26 01:24:35
977,Bandarbeyla,9.4942,50.8122,77.49,81,30,20.51,SO,2021-09-26 01:24:35
978,Upernavik,72.7868,-56.1549,19.56,69,0,5.95,GL,2021-09-26 01:24:35
979,Avarua,-21.2078,-159.775,75.25,83,75,6.91,CK,2021-09-26 01:21:44
980,Pisco,-13.7,-76.2167,61.02,82,93,17.27,PE,2021-09-26 01:24:35
981,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
982,Baruun-Urt,46.6806,113.2792,59.43,80,100,13.4,MN,2021-09-26 01:24:36
983,Pisco,-13.7,-76.2167,61.02,82,93,17.27,PE,2021-09-26 01:21:02
984,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:20:33
985,Serowe,-22.3833,26.7167,64.11,36,0,5.77,BW,2021-09-26 01:24:36
986,East London,-33.0153,27.9116,65.34,49,48,12.01,ZA,2021-09-26 01:23:06
987,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
988,Tasiilaq,65.6145,-37.6368,39.36,60,100,9.75,GL,2021-09-26 01:21:36
989,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:19:47
990,Ambilobe,-13.2,49.05,65.32,77,8,3.6,MG,2021-09-26 01:24:37
991,Drakino,51.139,39.4021,51.21,90,100,15.17,RU,2021-09-26 01:24:37
992,Vila Franca Do Campo,37.7167,-25.4333,71.2,90,100,8.81,PT,2021-09-26 01:22:32
993,Pangnirtung,66.1451,-65.7125,34.54,57,88,3.89,CA,2021-09-26 01:24:38
994,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:19:54
995,Mataura,-46.1927,168.8643,45.48,84,38,7.25,NZ,2021-09-26 01:20:34
996,Vardo,70.3705,31.1107,45.99,87,74,8.81,NO,2021-09-26 01:22:46
997,Queimadas,-10.9783,-39.6264,72.37,74,19,10.63,BR,2021-09-26 01:24:39
998,Mataura,-46.1927,168.8643,45.48,84,38,7.25,NZ,2021-09-26 01:23:17
999,Khor,47.8861,134.9464,62.47,56,2,2.84,RU,2021-09-26 01:24:39
1000,Jalalabad,34.4265,70.4515,80.53,59,0,2.15,AF,2021-09-26 01:24:40
1001,Tuktoyaktuk,69.4541,-133.0374,33.8,93,90,13.8,CA,2021-09-26 01:24:40
1002,Vaini,-21.2,-175.2,75.36,83,75,11.5,TO,2021-09-26 01:22:50
1003,Albanel,48.8832,-72.4487,55.54,88,100,4.61,CA,2021-09-26 01:24:41
1004,Buckeye,33.3703,-112.5838,94.15,29,14,4.61,US,2021-09-26 01:24:41
1005,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:59
1006,Cidreira,-30.1811,-50.2056,62.8,91,1,9.13,BR,2021-09-26 01:23:22
1007,Port Alfred,-33.5906,26.891,61.61,68,23,12.57,ZA,2021-09-26 01:23:19
1008,Cidreira,-30.1811,-50.2056,62.8,91,1,9.13,BR,2021-09-26 01:24:41
1009,Bundaberg,-24.85,152.35,82.22,48,1,5.01,AU,2021-09-26 01:24:42
1010,Puerto Ayora,-0.7393,-90.3518,69.51,90,92,8.43,EC,2021-09-26 01:20:16
1011,Port Elizabeth,-33.918,25.5701,61.09,72,0,12.66,ZA,2021-09-26 01:21:10
1012,Kalmunai,7.4167,81.8167,79.47,81,100,5.57,LK,2021-09-26 01:24:42
1013,Tura,25.5198,90.2201,77.74,84,18,2.68,IN,2021-09-26 01:22:26
1014,Albany,42.6001,-73.9662,61.14,87,100,1.99,US,2021-09-26 01:22:29
1015,Biak,-0.9131,122.8766,81.3,72,92,7.34,ID,2021-09-26 01:21:31
1016,Chokurdakh,70.6333,147.9167,33.17,98,100,12.12,RU,2021-09-26 01:20:29
1017,Labuhan,-6.8844,112.2051,81.52,77,99,6.31,ID,2021-09-26 01:24:28
1018,Esperance,-33.8667,121.9,66.04,51,22,17.94,AU,2021-09-26 01:23:38
1019,Takhtamygda,54.1,123.5667,56.89,79,100,10.85,RU,2021-09-26 01:24:43
1020,Saint George,37.1041,-113.5841,90.07,23,1,1.99,US,2021-09-26 01:22:48
1021,Atuona,-9.8,-139.0333,77.76,77,23,19.35,PF,2021-09-26 01:23:12
1022,Shingu,33.7333,135.9833,77.92,94,100,10.2,JP,2021-09-26 01:24:43
1023,Itarema,-2.9248,-39.9167,79.03,77,14,18.05,BR,2021-09-26 01:23:26
1024,Hobart,-42.8794,147.3294,55.06,57,20,5.01,AU,2021-09-26 01:20:19
1025,Qaanaaq,77.484,-69.3632,20.91,70,97,6.62,GL,2021-09-26 01:24:11
1026,Atuona,-9.8,-139.0333,77.76,77,23,19.35,PF,2021-09-26 01:20:14
1027,Buala,-8.145,159.5921,85.32,70,44,6.73,SB,2021-09-26 01:24:44
1028,Saskylakh,71.9167,114.0833,32.74,87,100,17.54,RU,2021-09-26 01:20:37
1029,Ulladulla,-35.35,150.4667,59.9,49,6,9.04,AU,2021-09-26 01:24:44
1030,Teya,60.3778,92.6267,34.83,86,100,4.56,RU,2021-09-26 01:24:44
1031,Wasilla,61.5814,-149.4394,46.29,77,20,3.44,US,2021-09-26 01:22:10
1032,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:19:47
1033,Myitkyina,25.3833,97.4,78.98,75,75,1.9,MM,2021-09-26 01:24:45
1034,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
1035,Atlantic Beach,30.3344,-81.3987,76.05,73,1,6.91,US,2021-09-26 01:24:45
1036,Mataura,-46.1927,168.8643,45.48,84,38,7.25,NZ,2021-09-26 01:23:21
1037,Pedernales,18.0384,-71.744,82.13,79,82,6.04,DO,2021-09-26 01:24:46
1038,Bredasdorp,-34.5322,20.0403,53.28,93,53,2.48,ZA,2021-09-26 01:20:23
1039,Puerto Ayora,-0.7393,-90.3518,69.51,90,92,8.43,EC,2021-09-26 01:23:37
1040,Nanortalik,60.1432,-45.2371,37.38,76,5,5.53,GL,2021-09-26 01:23:57
1041,Bluff,-46.6,168.3333,45.81,57,72,14.81,NZ,2021-09-26 01:23:01
1042,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
1043,Kapaa,22.0752,-159.319,84.18,71,75,3.0,US,2021-09-26 01:22:26
1044,Jamestown,42.097,-79.2353,60.39,62,75,4.0,US,2021-09-26 01:20:14
1045,Dikson,73.5069,80.5464,36.19,85,100,19.86,RU,2021-09-26 01:22:31
1046,Ponta Do Sol,32.6667,-17.1,72.23,76,100,4.72,PT,2021-09-26 01:24:46
1047,Tasiilaq,65.6145,-37.6368,39.36,60,100,9.75,GL,2021-09-26 01:22:00
1048,Bandar-E Lengeh,26.5579,54.8807,87.24,67,91,3.15,IR,2021-09-26 01:24:46
1049,Durazno,-33.4131,-56.5006,61.43,69,100,7.14,UY,2021-09-26 01:22:08
1050,Clyde River,70.4692,-68.5914,27.07,87,11,5.91,CA,2021-09-26 01:24:47
1051,Hilo,19.7297,-155.09,83.93,81,90,14.97,US,2021-09-26 01:19:10
1052,Port Elizabeth,-33.918,25.5701,61.09,72,0,12.66,ZA,2021-09-26 01:21:48
1053,Chuy,-33.6971,-53.4616,58.01,97,78,3.87,UY,2021-09-26 01:24:22
1054,Port Alfred,-33.5906,26.891,61.61,68,23,12.57,ZA,2021-09-26 01:23:19
1055,San Carlos De Bariloche,-41.1456,-71.3082,38.95,70,75,5.75,AR,2021-09-26 01:20:27
1056,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:59
1057,Te Anau,-45.4167,167.7167,44.49,68,81,3.42,NZ,2021-09-26 01:21:56
1058,Buraydah,26.326,43.975,81.05,25,0,8.61,SA,2021-09-26 01:24:12
1059,Butaritari,3.0707,172.7902,83.17,75,13,10.45,KI,2021-09-26 01:20:21
1060,Havoysund,70.9963,24.6622,45.48,86,24,19.84,NO,2021-09-26 01:24:48
1061,Zemio,5.0314,25.1361,67.19,97,87,0.74,CF,2021-09-26 01:24:48
1062,Palembang,-2.9167,104.7458,82.49,83,40,4.61,ID,2021-09-26 01:24:48
1063,Butaritari,3.0707,172.7902,83.17,75,13,10.45,KI,2021-09-26 01:22:42
1064,Necochea,-38.5473,-58.7368,53.04,90,98,13.11,AR,2021-09-26 01:22:27
1065,Punta Arenas,-53.15,-70.9167,35.71,87,40,5.75,CL,2021-09-26 01:22:57
1066,Bindura,-17.3019,31.3306,57.15,41,0,3.0,ZW,2021-09-26 01:24:49
1067,Kapaa,22.0752,-159.319,84.18,71,75,5.99,US,2021-09-26 01:24:49
1068,Puerto Ayora,-0.7393,-90.3518,69.51,90,92,8.43,EC,2021-09-26 01:24:49
1069,Saint-Augustin,51.226,-58.6502,54.3,98,100,15.52,CA,2021-09-26 01:24:50
1070,Esperance,-33.8667,121.9,66.04,51,22,17.94,AU,2021-09-26 01:24:03
1071,Talnakh,69.4865,88.3972,31.8,67,100,1.74,RU,2021-09-26 01:24:50
1072,Barrow,71.2906,-156.7887,24.82,86,75,6.91,US,2021-09-26 01:20:25
1073,Dikson,73.5069,80.5464,36.19,85,100,19.86,RU,2021-09-26 01:22:31
1074,Thompson,55.7435,-97.8558,48.36,87,90,2.3,CA,2021-09-26 01:20:25
1075,Nikolskoye,59.7035,30.7861,47.01,93,99,8.52,RU,2021-09-26 01:22:52
1076,Georgetown,5.4112,100.3354,85.89,76,20,5.75,MY,2021-09-26 01:22:46
1077,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
1078,Takestan,36.0696,49.6959,55.53,43,0,8.39,IR,2021-09-26 01:23:11
1079,Chuy,-33.6971,-53.4616,58.01,97,78,3.87,UY,2021-09-26 01:24:22
1080,Egvekinot,66.3167,-179.1667,24.82,65,91,3.42,RU,2021-09-26 01:24:51
1081,Yelan-Kolenovskiy,51.1632,41.151,49.75,82,100,11.79,RU,2021-09-26 01:24:51
1082,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
1083,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
1084,Berlevag,70.8578,29.0864,45.97,87,99,9.33,NO,2021-09-26 01:24:52
1085,Dikson,73.5069,80.5464,36.19,85,100,19.86,RU,2021-09-26 01:22:31
1086,Castro,-24.7911,-50.0119,59.94,86,0,4.52,BR,2021-09-26 01:24:52
1087,Cururupu,-1.8283,-44.8683,78.08,82,97,5.79,BR,2021-09-26 01:24:52
1088,New Norfolk,-42.7826,147.0587,54.72,41,7,3.65,AU,2021-09-26 01:24:22
1089,Puerto Ayora,-0.7393,-90.3518,69.51,90,92,8.43,EC,2021-09-26 01:24:49
1090,Esperance,-33.8667,121.9,66.04,51,22,17.94,AU,2021-09-26 01:23:38
1091,Kapaa,22.0752,-159.319,84.18,71,75,5.99,US,2021-09-26 01:23:31
1092,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:23:05
1093,Hilo,19.7297,-155.09,83.93,81,90,14.97,US,2021-09-26 01:24:53
1094,Prince Rupert,54.3161,-130.3201,51.89,87,90,3.44,CA,2021-09-26 01:24:53
1095,Cabo San Lucas,22.8909,-109.9124,87.62,72,50,8.99,MX,2021-09-26 01:19:01
1096,Atkinson,42.8384,-71.147,65.71,88,90,1.99,US,2021-09-26 01:20:24
1097,Kruisfontein,-34.0033,24.7314,56.93,68,7,7.34,ZA,2021-09-26 01:24:54
1098,Vao,-22.6667,167.4833,68.31,59,100,10.76,NC,2021-09-26 01:24:54
1099,Chicomuselo,15.7667,-92.2667,71.04,91,95,2.73,MX,2021-09-26 01:24:54
1100,Panacan,9.2463,118.4082,83.86,73,100,6.33,PH,2021-09-26 01:24:55
1101,Saint George,37.1041,-113.5841,90.07,23,1,1.99,US,2021-09-26 01:20:58
1102,Hobart,-42.8794,147.3294,55.06,57,20,1.99,AU,2021-09-26 01:19:42
1103,Castro,-24.7911,-50.0119,59.94,86,0,4.52,BR,2021-09-26 01:24:55
1104,Luderitz,-26.6481,15.1594,61.29,50,9,13.49,NA,2021-09-26 01:22:22
1105,Puerto Ayora,-0.7393,-90.3518,69.51,90,92,8.43,EC,2021-09-26 01:20:16
1106,Ust-Kut,56.7938,105.7672,35.42,90,100,5.21,RU,2021-09-26 01:24:56
1107,Vaini,-21.2,-175.2,75.36,83,75,11.5,TO,2021-09-26 01:22:50
1108,Ushuaia,-54.8,-68.3,37.06,81,40,21.85,AR,2021-09-26 01:19:35
1109,Oriximina,-1.7656,-55.8661,78.39,68,3,4.41,BR,2021-09-26 01:21:58
1110,Diu,20.7141,70.9822,78.15,83,91,7.23,IN,2021-09-26 01:24:56
1111,Tuktoyaktuk,69.4541,-133.0374,33.8,93,90,13.8,CA,2021-09-26 01:24:40
1112,Butaritari,3.0707,172.7902,83.17,75,13,10.45,KI,2021-09-26 01:22:42
1113,Tuktoyaktuk,69.4541,-133.0374,33.8,93,90,13.8,CA,2021-09-26 01:16:27
1114,Hithadhoo,-0.6,73.0833,81.01,77,100,15.59,MV,2021-09-26 01:23:37
1115,Khatanga,71.9667,102.5,29.91,88,89,10.8,RU,2021-09-26 01:23:07
1116,Clyde River,70.4692,-68.5914,27.07,87,11,5.91,CA,2021-09-26 01:24:47
1117,Road Town,18.4167,-64.6167,82.49,74,0,10.36,VG,2021-09-26 01:24:57
1118,Bol,13.4586,14.7147,83.26,54,74,5.17,TD,2021-09-26 01:24:57
1119,Portland,45.5234,-122.6762,82.38,42,20,3.0,US,2021-09-26 01:22:17
1120,Fortuna,40.5982,-124.1573,70.41,68,1,3.0,US,2021-09-26 01:21:11
1121,Grenville,12.1167,-61.6167,82.45,73,23,7.94,GD,2021-09-26 01:24:57
1122,Kapaa,22.0752,-159.319,84.18,71,75,5.99,US,2021-09-26 01:23:31
1123,Chifeng,42.2683,118.9636,61.54,76,98,3.96,CN,2021-09-26 01:24:58
1124,Port Hardy,50.6996,-127.4199,53.78,100,75,3.44,CA,2021-09-26 01:24:58
1125,Asyut,27.181,31.1837,69.98,52,25,8.95,EG,2021-09-26 01:24:58
1126,Guerrero Negro,27.9769,-114.0611,72.23,73,87,17.85,MX,2021-09-26 01:21:53
1127,Manzil Kamil,35.6248,10.6673,78.24,89,20,5.75,TN,2021-09-26 01:24:59
1128,Am Timan,11.0297,20.2827,71.69,96,51,4.72,TD,2021-09-26 01:22:04
1129,Takoradi,4.8845,-1.7554,75.81,90,100,5.79,GH,2021-09-26 01:23:53
1130,Kristiansund,63.1115,7.732,56.05,62,90,6.91,NO,2021-09-26 01:24:59
1131,Mar Del Plata,-38.0023,-57.5575,58.08,61,0,5.99,AR,2021-09-26 01:23:28
1132,Busselton,-33.65,115.3333,59.04,79,52,1.19,AU,2021-09-26 01:22:59
1133,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
1134,Leningradskiy,69.3833,178.4167,30.6,74,100,5.14,RU,2021-09-26 01:25:00
1135,Mataura,-46.1927,168.8643,45.48,84,38,7.25,NZ,2021-09-26 01:23:17
1136,Tessalit,20.1986,1.0114,84.96,11,0,12.17,ML,2021-09-26 01:25:00
1137,San Cristobal,7.7669,-72.225,66.25,98,71,4.27,VE,2021-09-26 01:23:04
1138,Kodiak,57.79,-152.4072,47.71,46,75,4.61,US,2021-09-26 01:23:38
1139,Kapaa,22.0752,-159.319,84.18,71,75,5.99,US,2021-09-26 01:24:49
1140,Jamestown,42.097,-79.2353,60.39,62,75,4.0,US,2021-09-26 01:20:14
1141,Rikitea,-23.1203,-134.9692,73.89,76,90,14.83,PF,2021-09-26 01:22:45
1142,Ostrovnoy,68.0531,39.5131,45.16,82,100,4.7,RU,2021-09-26 01:25:01
1143,Darfo,45.8779,10.1812,70.14,84,88,1.99,IT,2021-09-26 01:25:01
1144,Clyde River,70.4692,-68.5914,27.07,87,11,5.91,CA,2021-09-26 01:22:56
1145,Katsuura,35.1333,140.3,72.1,60,100,13.8,JP,2021-09-26 01:25:01
1146,Camacha,33.0833,-16.3333,68.76,73,20,5.75,PT,2021-09-26 01:25:02
1147,Araouane,18.9048,-3.5265,93.33,16,16,1.7,ML,2021-09-26 01:21:09
1148,Cherskiy,68.75,161.3,33.08,98,100,13.22,RU,2021-09-26 01:20:29
1149,Bredasdorp,-34.5322,20.0403,53.28,93,53,2.48,ZA,2021-09-26 01:20:23
1150,Norman Wells,65.282,-126.8329,33.84,93,90,19.57,CA,2021-09-26 01:25:04
1151,Launceston,-41.45,147.1667,56.61,48,0,4.0,AU,2021-09-26 01:25:04
1152,Christchurch,-43.5333,172.6333,50.83,62,75,14.97,NZ,2021-09-26 01:25:05
1153,Yellowknife,62.456,-114.3525,44.42,79,75,1.99,CA,2021-09-26 01:23:27
1154,Port Alfred,-33.5906,26.891,61.61,68,23,12.57,ZA,2021-09-26 01:23:19
1155,Dikson,73.5069,80.5464,36.19,85,100,19.86,RU,2021-09-26 01:22:31
1156,Atuona,-9.8,-139.0333,77.76,77,23,19.35,PF,2021-09-26 01:25:05
1157,Avarua,-21.2078,-159.775,75.25,83,75,6.91,CK,2021-09-26 01:21:44
1158,Half Moon Bay,37.4636,-122.4286,73.22,79,90,0.0,US,2021-09-26 01:23:16
1159,Hamilton,39.1834,-84.5333,58.41,75,1,0.0,US,2021-09-26 01:20:41
1160,Deputatskiy,69.3,139.9,29.14,84,100,18.5,RU,2021-09-26 01:25:06
1161,Morondava,-20.2833,44.2833,72.25,66,67,7.63,MG,2021-09-26 01:25:06
1162,Maningrida,-12.0667,134.2667,85.84,54,78,6.29,AU,2021-09-26 01:25:06
1163,Tuktoyaktuk,69.4541,-133.0374,33.8,93,90,13.8,CA,2021-09-26 01:16:27
1164,Chokurdakh,70.6333,147.9167,33.17,98,100,12.12,RU,2021-09-26 01:20:29
1165,Dolores,-36.3132,-57.6792,52.36,96,0,7.27,AR,2021-09-26 01:25:06
1166,Port Alfred,-33.5906,26.891,61.61,68,23,12.57,ZA,2021-09-26 01:25:07
1167,Vilshofen,48.6333,13.1833,62.24,75,98,1.99,DE,2021-09-26 01:25:07
1168,Kodiak,57.79,-152.4072,47.71,46,75,4.61,US,2021-09-26 01:23:38
1169,Puerto Ayora,-0.7393,-90.3518,69.51,90,92,8.43,EC,2021-09-26 01:24:49
1170,Lubbenau,51.8667,13.9667,61.84,87,74,4.03,DE,2021-09-26 01:25:07
1171,Ponta Do Sol,32.6667,-17.1,72.23,76,100,4.72,PT,2021-09-26 01:24:35
1172,Christchurch,-43.5333,172.6333,50.83,62,75,14.97,NZ,2021-09-26 01:23:43
1173,Three Hills,51.7001,-113.2686,68.49,41,100,8.05,CA,2021-09-26 01:25:08
1174,Hermanus,-34.4187,19.2345,58.89,90,65,6.46,ZA,2021-09-26 01:20:24
1175,San Lorenzo,-25.3333,-57.5333,65.59,63,0,1.99,PY,2021-09-26 01:25:08
1176,Port Alfred,-33.5906,26.891,61.61,68,23,12.57,ZA,2021-09-26 01:20:48
1177,Nakasongola,1.3089,32.4564,63.88,96,75,3.98,UG,2021-09-26 01:25:09
1178,Alofi,-19.0595,-169.9187,78.69,53,4,6.91,NU,2021-09-26 01:21:53
1179,Cape Town,-33.9258,18.4232,60.28,87,75,6.91,ZA,2021-09-26 01:20:49
